obscd_wl,korObs_wl,region_wl,lat_wl,lon_wl,rank,stn_id_aws,stn_ko_aws,lat_aws,lon_aws,addr_aws,distance_km,weight_exp,reliability
1003625,영월군(각동교),한강,37.120556,128.540278,1,638,영춘,37.07778,128.49361,충청북도 단양군 영춘면 하리,6.31,0.5321,B_신뢰
1003625,영월군(각동교),한강,37.120556,128.540278,2,121,영월,37.18126,128.45743,강원특별자치도 영월군 영월읍 하송리,9.97,0.369,B_신뢰
1003625,영월군(각동교),한강,37.120556,128.540278,3,527,신동,37.21108,128.64126,강원특별자치도 정선군 신동읍 예미리,13.47,0.26,C_보통
1003626,단양군(들골교),한강,37.032778,128.296389,1,601,단양,37.00204,128.34687,충청북도 단양군 단양읍 도담리,5.64,0.5689,B_신뢰
1003626,단양군(들골교),한강,37.032778,128.296389,2,621,수산,36.97325,128.21421,충청북도 제천시 수산면 하천리,9.85,0.3734,B_신뢰
1003626,단양군(들골교),한강,37.032778,128.296389,3,221,제천,37.15928,128.19433,충청북도 제천시 신월동,16.73,0.1877,D_주의
1003630,단양군(오사리),한강,37.098611,128.510833,1,638,영춘,37.07778,128.49361,충청북도 단양군 영춘면 하리,2.77,0.7581,A_매우신뢰
1003630,단양군(오사리),한강,37.098611,128.510833,2,121,영월,37.18126,128.45743,강원특별자치도 영월군 영월읍 하송리,10.34,0.3556,C_보통
1003630,단양군(오사리),한강,37.098611,128.510833,3,527,신동,37.21108,128.64126,강원특별자치도 정선군 신동읍 예미리,17.03,0.1821,D_주의
1003632,단양군(북벽교),한강,37.085556,128.485278,1,638,영춘,37.07778,128.49361,충청북도 단양군 영춘면 하리,1.14,0.8923,A_매우신뢰
1003632,단양군(북벽교),한강,37.085556,128.485278,2,121,영월,37.18126,128.45743,강원특별자치도 영월군 영월읍 하송리,10.92,0.3355,C_보통
1003632,단양군(북벽교),한강,37.085556,128.485278,3,601,단양,37.00204,128.34687,충청북도 단양군 단양읍 도담리,15.4,0.2144,D_주의
1003635,가대교,한강,37.036111,128.408056,1,601,단양,37.00204,128.34687,충청북도 단양군 단양읍 도담리,6.62,0.5158,B_신뢰
1003635,가대교,한강,37.036111,128.408056,2,638,영춘,37.07778,128.49361,충청북도 단양군 영춘면 하리,8.89,0.4111,B_신뢰
1003635,가대교,한강,37.036111,128.408056,3,121,영월,37.18126,128.45743,강원특별자치도 영월군 영월읍 하송리,16.72,0.1879,D_주의
1003636,단양군(가대교),한강,37.040278,128.405556,1,601,단양,37.00204,128.34687,충청북도 단양군 단양읍 도담리,6.72,0.5107,B_신뢰
1003636,단양군(가대교),한강,37.040278,128.405556,2,638,영춘,37.07778,128.49361,충청북도 단양군 영춘면 하리,8.86,0.4123,B_신뢰
1003636,단양군(가대교),한강,37.040278,128.405556,3,121,영월,37.18126,128.45743,강원특별자치도 영월군 영월읍 하송리,16.34,0.1951,D_주의
1003640,단양2,한강,37.016667,128.383333,1,601,단양,37.00204,128.34687,충청북도 단양군 단양읍 도담리,3.62,0.6963,A_매우신뢰
1003640,단양2,한강,37.016667,128.383333,2,638,영춘,37.07778,128.49361,충청북도 단양군 영춘면 하리,11.91,0.3039,C_보통
1003640,단양2,한강,37.016667,128.383333,3,621,수산,36.97325,128.21421,충청북도 제천시 수산면 하천리,15.78,0.2064,D_주의
1003642,단양군(덕천교),한강,37.005556,128.389167,1,601,단양,37.00204,128.34687,충청북도 단양군 단양읍 도담리,3.78,0.6852,A_매우신뢰
1003642,단양군(덕천교),한강,37.005556,128.389167,2,638,영춘,37.07778,128.49361,충청북도 단양군 영춘면 하리,12.26,0.2935,C_보통
1003642,단양군(덕천교),한강,37.005556,128.389167,3,621,수산,36.97325,128.21421,충청북도 제천시 수산면 하천리,15.95,0.2029,D_주의
1003643,단양군(음지교),한강,36.905833,128.380278,1,601,단양,37.00204,128.34687,충청북도 단양군 단양읍 도담리,11.1,0.3296,C_보통
1003643,단양군(음지교),한강,36.905833,128.380278,2,272,영주,36.87183,128.51687,경상북도 영주시 풍기읍 성내리,12.72,0.2803,C_보통
1003643,단양군(음지교),한강,36.905833,128.380278,3,838,동로,36.79066,128.27046,경상북도 문경시 동로면 생달리,16.11,0.1997,D_주의
1003644,상진교,한강,36.977778,128.3475,1,601,단양,37.00204,128.34687,충청북도 단양군 단양읍 도담리,2.7,0.7634,A_매우신뢰
1003644,상진교,한강,36.977778,128.3475,2,621,수산,36.97325,128.21421,충청북도 제천시 수산면 하천리,11.85,0.3057,C_보통
1003644,상진교,한강,36.977778,128.3475,3,638,영춘,37.07778,128.49361,충청북도 단양군 영춘면 하리,17.08,0.1812,D_주의
1003645,단양군(단양1교),한강,36.931111,128.335556,1,601,단양,37.00204,128.34687,충청북도 단양군 단양읍 도담리,7.95,0.4516,B_신뢰
1003645,단양군(단양1교),한강,36.931111,128.335556,2,621,수산,36.97325,128.21421,충청북도 제천시 수산면 하천리,11.76,0.3085,C_보통
1003645,단양군(단양1교),한강,36.931111,128.335556,3,838,동로,36.79066,128.27046,경상북도 문경시 동로면 생달리,16.66,0.189,D_주의
1003646,우화교,한강,36.930556,128.321111,1,601,단양,37.00204,128.34687,충청북도 단양군 단양읍 도담리,8.27,0.4374,B_신뢰
1003646,우화교,한강,36.930556,128.321111,2,621,수산,36.97325,128.21421,충청북도 제천시 수산면 하천리,10.62,0.3458,C_보통
1003646,우화교,한강,36.930556,128.321111,3,639,덕산,36.90433,128.14564,충청북도 제천시 덕산면 도전리,15.87,0.2045,D_주의
1003650,단양1,한강,36.916667,128.283333,1,621,수산,36.97325,128.21421,충청북도 제천시 수산면 하천리,8.79,0.4152,B_신뢰
1003650,단양1,한강,36.916667,128.283333,2,601,단양,37.00204,128.34687,충청북도 단양군 단양읍 도담리,11.04,0.3315,C_보통
1003650,단양1,한강,36.916667,128.283333,3,639,덕산,36.90433,128.14564,충청북도 제천시 덕산면 도전리,12.32,0.2917,C_보통
1003652,제천시(덕동교),한강,37.188333,127.9925,1,325,백운,37.14449,128.02526,충청북도 제천시 백운면 평동리,5.67,0.5672,B_신뢰
1003652,제천시(덕동교),한강,37.188333,127.9925,2,582,신림,37.23146,128.07993,강원특별자치도 원주시 신림면 신림리,9.11,0.4021,B_신뢰
1003652,제천시(덕동교),한강,37.188333,127.9925,3,347,귀래,37.22755,127.85685,강원특별자치도 원주시 귀래면 귀래리,12.78,0.2786,C_보통
1003654,제천시(송계교),한강,36.882222,128.078333,1,324,송계,36.91019,128.07446,충청북도 제천시 한수면 탄지리,3.13,0.7312,A_매우신뢰
1003654,제천시(송계교),한강,36.882222,128.078333,2,639,덕산,36.90433,128.14564,충청북도 제천시 덕산면 도전리,6.47,0.5236,B_신뢰
1003654,제천시(송계교),한강,36.882222,128.078333,3,622,수안보,36.83909,128.00791,충청북도 충주시 수안보면 안보리,7.89,0.4543,B_신뢰
1003655,제천시(물태리),한강,36.993889,128.165833,1,621,수산,36.97325,128.21421,충청북도 제천시 수산면 하천리,4.87,0.6145,A_매우신뢰
1003655,제천시(물태리),한강,36.993889,128.165833,2,639,덕산,36.90433,128.14564,충청북도 제천시 덕산면 도전리,10.12,0.3635,C_보통
1003655,제천시(물태리),한강,36.993889,128.165833,3,324,송계,36.91019,128.07446,충청북도 제천시 한수면 탄지리,12.35,0.2908,C_보통
1003657,제천시(강저3교),한강,37.122778,128.203889,1,221,제천,37.15928,128.19433,충청북도 제천시 신월동,4.15,0.6603,A_매우신뢰
1003657,제천시(강저3교),한강,37.122778,128.203889,2,325,백운,37.14449,128.02526,충청북도 제천시 백운면 평동리,16.02,0.2015,D_주의
1003657,제천시(강저3교),한강,37.122778,128.203889,3,582,신림,37.23146,128.07993,강원특별자치도 원주시 신림면 신림리,16.33,0.1953,D_주의
1003658,제천시(부수동교),한강,37.148611,128.008889,1,325,백운,37.14449,128.02526,충청북도 제천시 백운면 평동리,1.52,0.859,A_매우신뢰
1003658,제천시(부수동교),한강,37.148611,128.008889,2,582,신림,37.23146,128.07993,강원특별자치도 원주시 신림면 신림리,11.16,0.3276,C_보통
1003658,제천시(부수동교),한강,37.148611,128.008889,3,620,엄정,37.07371,127.90353,충청북도 충주시 엄정면 율능리,12.52,0.2859,C_보통
1003660,제천시(팔송교),한강,37.147222,128.119722,1,221,제천,37.15928,128.19433,충청북도 제천시 신월동,6.75,0.5092,B_신뢰
1003660,제천시(팔송교),한강,37.147222,128.119722,2,325,백운,37.14449,128.02526,충청북도 제천시 백운면 평동리,8.38,0.4326,B_신뢰
1003660,제천시(팔송교),한강,37.147222,128.119722,3,582,신림,37.23146,128.07993,강원특별자치도 원주시 신림면 신림리,10.01,0.3675,C_보통
1003661,제천시(구곡교),한강,37.112222,128.106111,1,325,백운,37.14449,128.02526,충청북도 제천시 백운면 평동리,8.02,0.4484,B_신뢰
1003661,제천시(구곡교),한강,37.112222,128.106111,2,221,제천,37.15928,128.19433,충청북도 제천시 신월동,9.41,0.3902,B_신뢰
1003661,제천시(구곡교),한강,37.112222,128.106111,3,582,신림,37.23146,128.07993,강원특별자치도 원주시 신림면 신림리,13.46,0.2603,C_보통
1003662,명서교,한강,37.067778,128.0325,1,325,백운,37.14449,128.02526,충청북도 제천시 백운면 평동리,8.55,0.4253,B_신뢰
1003662,명서교,한강,37.067778,128.0325,2,620,엄정,37.07371,127.90353,충청북도 충주시 엄정면 율능리,11.46,0.3179,C_보통
1003662,명서교,한강,37.067778,128.0325,3,127,충주,36.97045,127.9525,충청북도 충주시 안림동,12.94,0.2742,C_보통
1003664,충주본댐우안,한강,37.003611,127.996389,1,127,충주,36.97045,127.9525,충청북도 충주시 안림동,5.37,0.5845,B_신뢰
1003664,충주본댐우안,한강,37.003611,127.996389,2,620,엄정,37.07371,127.90353,충청북도 충주시 엄정면 율능리,11.34,0.3217,C_보통
1003664,충주본댐우안,한강,37.003611,127.996389,3,324,송계,36.91019,128.07446,충청북도 제천시 한수면 탄지리,12.49,0.2868,C_보통
1003665,충주시(충주댐방수로),한강,37.008056,127.988889,1,127,충주,36.97045,127.9525,충청북도 충주시 안림동,5.29,0.5892,B_신뢰
1003665,충주시(충주댐방수로),한강,37.008056,127.988889,2,620,엄정,37.07371,127.90353,충청북도 충주시 엄정면 율능리,10.52,0.3492,C_보통
1003665,충주시(충주댐방수로),한강,37.008056,127.988889,3,324,송계,36.91019,128.07446,충청북도 제천시 한수면 탄지리,13.28,0.265,C_보통
1003666,충주시(충주댐),한강,37.005556,127.991944,1,127,충주,36.97045,127.9525,충청북도 충주시 안림동,5.25,0.5916,B_신뢰
1003666,충주시(충주댐),한강,37.005556,127.991944,2,620,엄정,37.07371,127.90353,충청북도 충주시 엄정면 율능리,10.91,0.3359,C_보통
1003666,충주시(충주댐),한강,37.005556,127.991944,3,324,송계,36.91019,128.07446,충청북도 제천시 한수면 탄지리,12.89,0.2755,C_보통
1003667,제천시(용암교),한강,36.928056,128.14,1,639,덕산,36.90433,128.14564,충청북도 제천시 덕산면 도전리,2.69,0.7641,A_매우신뢰
1003667,제천시(용암교),한강,36.928056,128.14,2,324,송계,36.91019,128.07446,충청북도 제천시 한수면 탄지리,6.16,0.5401,B_신뢰
1003667,제천시(용암교),한강,36.928056,128.14,3,621,수산,36.97325,128.21421,충청북도 제천시 수산면 하천리,8.29,0.4365,B_신뢰
1003668,월악,한강,36.911389,128.072778,1,324,송계,36.91019,128.07446,충청북도 제천시 한수면 탄지리,0.2,0.9802,A_매우신뢰
1003668,월악,한강,36.911389,128.072778,2,639,덕산,36.90433,128.14564,충청북도 제천시 덕산면 도전리,6.53,0.5205,B_신뢰
1003668,월악,한강,36.911389,128.072778,3,622,수안보,36.83909,128.00791,충청북도 충주시 수안보면 안보리,9.9,0.3716,B_신뢰
1003670,충주2,한강,37.0,127.966667,1,127,충주,36.97045,127.9525,충청북도 충주시 안림동,3.52,0.7033,A_매우신뢰
1003670,충주2,한강,37.0,127.966667,2,620,엄정,37.07371,127.90353,충청북도 충주시 엄정면 율능리,9.93,0.3705,B_신뢰
1003670,충주2,한강,37.0,127.966667,3,324,송계,36.91019,128.07446,충청북도 제천시 한수면 탄지리,13.84,0.2506,C_보통
1003680,충주1,한강,37.0,127.916667,1,127,충주,36.97045,127.9525,충청북도 충주시 안림동,4.57,0.6332,A_매우신뢰
1003680,충주1,한강,37.0,127.916667,2,620,엄정,37.07371,127.90353,충청북도 충주시 엄정면 율능리,8.28,0.4369,B_신뢰
1003680,충주1,한강,37.0,127.916667,3,630,노은,37.04566,127.79968,충청북도 충주시 노은면 수룡리,11.56,0.3147,C_보통
1004616,청주시(청석굴교),한강,36.611944,127.681667,1,624,상당,36.62436,127.6571,충청북도 청주시상당구 미원면 미원리,2.59,0.7718,A_매우신뢰
1004616,청주시(청석굴교),한강,36.611944,127.681667,2,226,보은,36.48761,127.73415,충청북도 보은군 보은읍 성주리,14.6,0.2322,C_보통
1004616,청주시(청석굴교),한강,36.611944,127.681667,3,327,청주금천,36.62611,127.51278,충청북도 청주시상당구 금천동,15.15,0.2198,D_주의
1004620,청주시(옥화1교),한강,36.615278,127.701667,1,624,상당,36.62436,127.6571,충청북도 청주시상당구 미원면 미원리,4.1,0.6637,A_매우신뢰
1004620,청주시(옥화1교),한강,36.615278,127.701667,2,226,보은,36.48761,127.73415,충청북도 보은군 보은읍 성주리,14.49,0.2348,C_보통
1004620,청주시(옥화1교),한강,36.615278,127.701667,3,625,속리산,36.51639,127.81556,충청북도 보은군 속리산면 상판리,14.98,0.2236,C_보통
1004630,고성교,한강,36.666111,127.763333,1,640,청천,36.67111,127.86527,충청북도 괴산군 청천면 송면리,9.11,0.4021,B_신뢰
1004630,고성교,한강,36.666111,127.763333,2,624,상당,36.62436,127.6571,충청북도 청주시상당구 미원면 미원리,10.55,0.3482,C_보통
1004630,고성교,한강,36.666111,127.763333,3,603,괴산,36.81612,127.77758,충청북도 괴산군 괴산읍 서부리,16.73,0.1877,D_주의
1004631,괴산군(월문교),한강,36.694167,127.745278,1,640,청천,36.67111,127.86527,충청북도 괴산군 청천면 송면리,11.0,0.3329,C_보통
1004631,괴산군(월문교),한강,36.694167,127.745278,2,624,상당,36.62436,127.6571,충청북도 청주시상당구 미원면 미원리,11.05,0.3312,C_보통
1004631,괴산군(월문교),한강,36.694167,127.745278,3,603,괴산,36.81612,127.77758,충청북도 괴산군 괴산읍 서부리,13.86,0.2501,C_보통
1004635,후영교,한강,36.701389,127.814444,1,640,청천,36.67111,127.86527,충청북도 괴산군 청천면 송면리,5.65,0.5684,B_신뢰
1004635,후영교,한강,36.701389,127.814444,2,603,괴산,36.81612,127.77758,충청북도 괴산군 괴산읍 서부리,13.17,0.2679,C_보통
1004635,후영교,한강,36.701389,127.814444,3,624,상당,36.62436,127.6571,충청북도 청주시상당구 미원면 미원리,16.44,0.1932,D_주의
1004640,괴산군(적석교),한강,36.763889,127.980278,1,622,수안보,36.83909,128.00791,충청북도 충주시 수안보면 안보리,8.72,0.4181,B_신뢰
1004640,괴산군(적석교),한강,36.763889,127.980278,2,640,청천,36.67111,127.86527,충청북도 괴산군 청천면 송면리,14.54,0.2336,C_보통
1004640,괴산군(적석교),한강,36.763889,127.980278,3,818,마성,36.70781,128.14792,경상북도 문경시 마성면 외어리,16.19,0.1981,D_주의
1004643,괴산댐,한강,36.758889,127.842778,1,603,괴산,36.81612,127.77758,충청북도 괴산군 괴산읍 서부리,8.61,0.4227,B_신뢰
1004643,괴산댐,한강,36.758889,127.842778,2,640,청천,36.67111,127.86527,충청북도 괴산군 청천면 송면리,9.96,0.3694,B_신뢰
1004643,괴산댐,한강,36.758889,127.842778,3,622,수안보,36.83909,128.00791,충청북도 충주시 수안보면 안보리,17.2,0.1791,D_주의
1004645,괴산군(수전교),한강,36.767222,127.8425,1,603,괴산,36.81612,127.77758,충청북도 괴산군 괴산읍 서부리,7.94,0.452,B_신뢰
1004645,괴산군(수전교),한강,36.767222,127.8425,2,640,청천,36.67111,127.86527,충청북도 괴산군 청천면 송면리,10.88,0.3369,C_보통
1004645,괴산군(수전교),한강,36.767222,127.8425,3,622,수안보,36.83909,128.00791,충청북도 충주시 수안보면 안보리,16.76,0.1871,D_주의
1004646,괴산군(비도교),한강,36.79,127.878056,1,603,괴산,36.81612,127.77758,충청북도 괴산군 괴산읍 서부리,9.41,0.3902,B_신뢰
1004646,괴산군(비도교),한강,36.79,127.878056,2,622,수안보,36.83909,128.00791,충청북도 충주시 수안보면 안보리,12.78,0.2786,C_보통
1004646,괴산군(비도교),한강,36.79,127.878056,3,640,청천,36.67111,127.86527,충청북도 괴산군 청천면 송면리,13.27,0.2653,C_보통
1004653,소수,한강,36.869722,127.718889,1,619,음성,36.92297,127.70241,충청북도 음성군 음성읍 평곡리,6.1,0.5434,B_신뢰
1004653,소수,한강,36.869722,127.718889,2,603,괴산,36.81612,127.77758,충청북도 괴산군 괴산읍 서부리,7.92,0.4529,B_신뢰
1004653,소수,한강,36.869722,127.718889,3,623,증평,36.7956,127.562,충청북도 증평군 증평읍 연탄리,16.21,0.1977,D_주의
1004661,괴산군(제2괴산교),한강,36.809167,127.798611,1,603,괴산,36.81612,127.77758,충청북도 괴산군 괴산읍 서부리,2.03,0.8163,A_매우신뢰
1004661,괴산군(제2괴산교),한강,36.809167,127.798611,2,619,음성,36.92297,127.70241,충청북도 음성군 음성읍 평곡리,15.28,0.217,D_주의
1004661,괴산군(제2괴산교),한강,36.809167,127.798611,3,640,청천,36.67111,127.86527,충청북도 괴산군 청천면 송면리,16.46,0.1928,D_주의
